id	pid	title	authors	venue	source	year
50|doi_________::b6e27c265655d12dcbb60e1e17a24cf2	10.1109/iucc/dsci/smartcns.2019.00101	Building user Profiles Based on user Interests and Preferences for Recommender Systems,Building user Profiles Based on user Interests and Preferences for Recommender Systems	Pavel Stakhiyevich,Zhao Huang	2019 IEEE International Conferences on Ubiquitous Computing &amp; Communications (IUCC) and Data Science and Computational Intelligence (DSCI) and Smart Computing, Networking and Services (SmartCNS)	Crossref	2019-10-01
50|doi_________::c1a4cdf089e5a0ba06d4a9796f85997a	10.1109/cist.2016.7805062	Automatic keyphrase extraction: An overview of the state of the art,Automatic keyphrase extraction: An overview of the state of the art	Bouchra Frikh,Brahim Ouhbi,Zakariae Alami Merrouni	2016 4th IEEE International Colloquium on Information Science and Technology (CiSt)	Crossref,CIST	2016-10-01
50|doi_dedup___::ff2742f6002f3a6a5f9e69e36e5da486	10.1007/978-3-642-35834-0_23	Reflecting on the Europeana Data Model,Reflecting on the Europeana Data Model	Francesca Tomasi,Fabio Vitali,Silvio Peroni	\N	Crossref,Communications in Computer and Information Science ISBN: 9783642358333,IRCDL	2013-01-01
50|doi_dedup___::288e6d0c21c3d8c504208a03e0dc5bd7	10.1051/shsconf/20184801010	Adaptation algorithms of mathematical educational content in e-learning courses,Adaptation algorithms of mathematical educational content in e-learning courses	Roman V. Esin,Konstantin V. Safonov,Victoria A. Shershneva,Gennady Tsibulsky,Yulia Vainshteina	SHS Web of Conferences	Crossref,SHS Web of Conferences, Vol 48, p 01010 (2018)	2018-01-01
50|doi_dedup___::3e408b0e3b12881ff35118c93e93a08c	10.7717/peerj-cs.1159,10.48550/arxiv.2203.01608,37346675,PMC10280262,2203.01608,1871.1/df787ea2-f219-41b5-bafe-f990e6e31315	a field study with formalization papers,Nanopublication-based semantic publishing and reviewing: a field study with formalization papers	Cristina-Iulia Bucur,Tobias Kuhn,Davide Ceolin,Jacco van Ossenbruggen	PeerJ Computer Science	Crossref,PeerJ Computer Science, 9, e1159.1 - e1159.30,urn:issn:2376-5992,VOLUME=9;STARTPAGE=e1159.1;ENDPAGE=e1159.30;ISSN=2376-5992;TITLE=PeerJ Computer Science,PeerJ Computer Science, 9:e1159, 1 - 30. PeerJ,VOLUME=9;STARTPAGE=1;ENDPAGE=30;ISSN=2376-5992;TITLE=PeerJ Computer Science,Bucur , C I , Kuhn , T , Ceolin , D & van Ossenbruggen , J 2023 , ' Nanopublication-based semantic publishing and reviewing : a field study with formalization papers ' , PeerJ Computer Science , vol. 9 , e1159 , pp. 1-30 . https://doi.org/10.7717/PEERJ-CS.1159	2023-02-21
50|doi_________::e814232b6ea4299464a65d86c358ca1a	10.1007/978-3-642-37382-4_11	Learning in probabilistic graphs exploiting language-constrained patterns,Learning in Probabilistic Graphs Exploiting Language-Constrained Patterns	Nicola Di Mauro,Floriana Esposito,Claudio Taranto	\N	Crossref,New Frontiers in Mining Complex Patterns ISBN: 9783642373817,NFMCP	2013-01-01
50|doi_________::ae13bc53eb1dd42d40029347c47b6ea5	10.1088/1757-899x/662/2/022069	Effect Of Profile on Auditor Certification Try Out Using A Computer Based Test,Effect Of Profile on Auditor Certification Try Out Using A Computer Based Test	M.A Triansyah,Y H Putra	IOP Conference Series: Materials Science and Engineering	Crossref	2019-11-01
50|doi_________::31054869fe0fbad49fca1f57b97c60e1	10.1109/iccubea47591.2019.9129095	An Approach Towards Enhancement of Review Summarization Using Sequence Model And Word Embedding,An Approach Towards Enhancement of Review Summarization Using Sequence Model And Word Embedding	Pratik Deshmukh,Alka Londhe,Gaurav Ghongde,Hrushikesh Gate,Yash Deshpande	2019 5th International Conference On Computing, Communication, Control And Automation (ICCUBEA)	Crossref	2019-09-01
50|doi_________::990d34e58aedb499958c2c381f7edb6f	10.1109/bigcomp.2018.00052	Converged Recommendation System Based on RNN and BP Neural Networks,Converged Recommendation System Based on RNN and BP Neural Networks	Xiaoru Wang,Shuqiang Zheng,Zhaowei Qu,Baiwei Li,Xiaohui Song,Xiaomin Song	2018 IEEE International Conference on Big Data and Smart Computing (BigComp)	Crossref,BigComp	2018-01-01
50|doi_dedup___::8ea5810821987d95da046ac6c645434b	10.1109/icievicivpr52578.2021.9564149,11380/1247510	Fast Run-Based Connected Components Labeling for Bitonal Images,Fast Run-Based Connected Components Labeling for Bitonal Images	Won Sang Lee,Stefano Allegretti,Federico Bolelli,Costantino Grana	2021 Joint 10th International Conference on Informatics, Electronics &amp; Vision (ICIEV) and 2021 5th International Conference on Imaging, Vision &amp; Pattern Recognition (icIVPR)	Crossref,Università degli studi di Modena e Reggio Emilia - IRIS	2021-08-16
50|doi_dedup___::b7bd93aec12a00c5ec1e48ca341e4df7	10.1177/01655515221084645	Linked data for libraries: Creating a global knowledge space, a systematic literature review	Panorea Gaitanou,Ioanna Andreou,Miguel-Angel Sicilia,Emmanouel Garoufallou	Journal of Information Science	Crossref,SAGE,Journal of Information Science 1–41,https://journals.sagepub.com/doi/10.1177/01655515221084645?ai=46woe&ui=3gwh7&af=T	2022-05-01
50|doi_________::6ab3e37177875b6f0f0bbb433cf18fac	10.1007/978-3-642-24206-9_12	Datalog for the web 2.0: the case of social network data management,Datalog for the Web 2.0: The Case of Social Network Data Management	Matteo Magnani,Danilo Montesi	\N	Crossref,Datalog Reloaded ISBN: 9783642242052,Datalog	2011-01-01
50|doi_dedup___::67d234bb37782b721ad688c176b296c6	10.1007/s11554-018-0756-1,11380/1155728	Toward reliable experiments on the performance of Connected Components Labeling algorithms,Toward reliable experiments on the performance of Connected Components Labeling algorithms	Costantino Grana,Federico Bolelli,Lorenzo Baraldi,Michele Cancilla	Journal of Real-Time Image Processing	Crossref	2018-03-02
50|doi_dedup___::d52eba4f059bccf5102f3a7b97bebd94	10.12759/hsr.suppl.31.2018.170-179	Modellieren in den Digitalen Geisteswissenschaften: Konzeptuelle Datenmodelle und Wissensorganisation für das kulturelle Erbe,Modelling in the Digital Humanities: Conceptual Data Models and Knowledge Organization in the Cultural Heritage Domain	Tomasi, Francesca	\N	Historical Social Research, Supplement,31,170-179,Models and Modelling between Digital & Humanities - A Multidisciplinary Perspective	2018-01-01
50|doi_________::b997912879d246f40e01155f0bb9c94e	10.1109/asar.2018.8480095	LABA: Logical Layout Analysis of Book Page Images in Arabic Using Multiple Support Vector Machines,LABA: Logical Layout Analysis of Book Page Images in Arabic Using Multiple Support Vector Machines	Wenda Qin,Margrit Betke,Randa I. Elanwar	2018 IEEE 2nd International Workshop on Arabic and Derived Script Analysis and Recognition (ASAR)	Crossref,ASAR	2018-03-01
50|doi_________::dd7df419c924d0f8259ac1c0259493db	10.1007/978-3-031-43849-3_1	Holistic Graph-Based Document Representation and Management for Open Science	Stefano Ferilli,Davide Di Pierro,Domenico Redavid	\N	Crossref,Linking Theory and Practice of Digital Libraries ISBN: 9783031438486	2023-01-01
50|doi_dedup___::fbd8774342f0b505fa035b1eb4d94a26	10.1145/2232817.2232820	To envisage and design the transition from a digital archive system developed for domain experts to one for non-domain users,To envisage and design the transition from a digital archive system developed for domain experts to one for non-domain users	Nicola Orio,Maristella Agosti	Proceedings of the 12th ACM/IEEE-CS joint conference on Digital Libraries	Crossref,JCDL	2012-06-10
50|doi_________::e3629dcc488a227135c11d06bf2382f7	10.1007/978-3-319-73165-0_14	A Graphic Matching Process for Searching and Retrieving Information in Digital Libraries of Manuscripts,A Graphic Matching Process for Searching and Retrieving Information in Digital Libraries of Manuscripts	Stefano Ferilli,Nicola Barbuti,Tommaso Caldarola	\N	Crossref,Communications in Computer and Information Science ISBN: 9783319731643,IRCDL	2017-12-21
50|doi_dedup___::91435ba84980e95c77d61bca272899c3	10.21105/joss.04554,1854/LU-8768525	Panako: a scalable audio search system	Joren Six	Journal of Open Source Software	Crossref,Journal of open source software,ISSN: 2475-9066	2022-10-11
50|doi_________::aa448f0af4193b54e1c9d1ff2b1d60cd	10.4018/978-1-7998-6792-0.ch004	Automatic Keyword Extraction From Text Documents,Automatic Keyword Extraction From Text Documents	Alev Mutlu,Furkan Goz	\N	Crossref	2021-01-01
50|doi_________::431139f0cdca4428cc1021f6805b0dd3	10.1007/s13369-023-07721-z	A Novel Graph-Based Ensemble Token Classification Model for Keyword Extraction	Hüma Kılıç,Aydın Çetin	Arabian Journal for Science and Engineering	Crossref	2023-03-04
50|doi_________::adfd46c26ff8a5d3d4d86ccff5e8f923	10.1109/tkde.2019.2953721	POLAR++: Active One-Shot Personalized Article Recommendation,POLAR++: Active One-Shot Personalized Article Recommendation	Zhengxiao Du,Jie Tang,Yuhui Ding	IEEE Transactions on Knowledge and Data Engineering	Crossref	2021-06-01
50|doi_________::d9ebbe1db5e5e71c7b0d27a6fd852811	10.1145/3133793.3133804	Classification of Handwritten Tamil Characters in Palm Leaf Manuscripts Using SVM Based Smart Zoning Strategies,Classification of Handwritten Tamil Characters in Palm Leaf Manuscripts Using SVM Based Smart Zoning Strategies	M. E. Paramasivam,Gokul Ravi Kumar,P. M. Dinesh,R. S. Sabeenian,R. Adarsh	Proceedings of the 2nd International Conference on Biomedical Signal and Image Processing	Crossref	2017-08-23
50|doi_________::1923aa270fa79fcf83ec237e23078e01	10.1145/3012004	The Challenge of Test Data Quality in Data Processing,The Challenge of Test Data Quality in Data Processing	Kresimir Duretec,Christoph Becker,Andreas Rauber	Journal of Data and Information Quality	Crossref	2017-01-04
50|doi_dedup___::b0b6f70bfbb8aac7798d8f8b4bbbb804	10.1109/iscc50000.2020.9219659	What influences sentiment analysis on social networks: a case study,What influences sentiment analysis on social networks: a case study	Catia Prandi,Giacomo Mambelli,Silvia Mirri	2020 IEEE Symposium on Computers and Communications (ISCC)	Crossref,ISCC,2020 IEEE Symposium on Computers and Communications (ISCC)	2020-07-01
50|doi_dedup___::27250927eca31b5f3b5d1ce001f95de4	10.1016/j.ipm.2013.05.003	Dealing with metadata quality: The legacy of digital library efforts,Dealing with metadata quality: The legacy of digital library efforts	Leonardo Candela,Donatella Castelli,Alice Tani	Information Processing &amp; Management	Crossref,Information processing & management 49 (2013): 1194–1205. doi:10.1016/j.ipm.2013.05.003,info:cnr-pdr/source/autori:Tani A.; Candela L.; Castelli D./titolo:Dealing with metadata quality: The legacy of digital library efforts./doi:10.1016%2Fj.ipm.2013.05.003/rivista:Information processing & management/anno:2013/pagina_da:1194/pagina_a:1205/intervallo_pagine:1194–1205/volume:49	2013-11-01
50|doi_dedup___::da12bfc5b7ef1ef1c1fff0eaa00374b0	10.1016/j.future.2015.09.020	Digital library interoperability at high level of abstraction,Digital library interoperability at high level of abstraction	Nicola Ferro,Gianmaria Silvello,Maristella Agosti	Future Generation Computer Systems	Crossref	2016-02-01
50|doi_________::2c09965f17dd2e385c3e6f6aaa85b2cb	10.1007/978-3-030-39905-4_14	Recognition of Concordances for Indexing in Digital Libraries,Recognition of Concordances for Indexing in Digital Libraries	Zahra Ziran,Simone Marinai,Andrea Giuntini,Samuele Capobianco,Pierluigi Mansueto	\N	Crossref,Digital Libraries: The Era of Big Data and Data Science ISBN: 9783030399047,IRCDL	2020-01-01
50|doi_dedup___::018b99779da6d9bdd734deb5bcb88731	10.1007/978-3-030-30645-8_14,11380/1179641	Improving the Performance of Thinning Algorithms with Directed Rooted Acyclic Graphs,Improving the Performance of Thinning Algorithms with Directed Rooted Acyclic Graphs	Costantino Grana,Federico Bolelli	\N	Crossref,Lecture Notes in Computer Science ISBN: 9783030306441,ICIAP (2)	2019-01-01
50|doi_________::63da737beba8318c4dea1466b117a803	10.1007/s10502-015-9242-8	Digital curation and quality standards for memory institutions: PREFORMA research project,Digital curation and quality standards for memory institutions: PREFORMA research project	Claudio Prandoni,Antonella Fresa,Börje Justrell	Archival Science	Crossref	2015-03-25
50|doi_dedup___::b0d4be08b6297c032a5a6eac73c500ec	10.1109/access.2019.2946889	User-Guided Clustering for Video Segmentation on Coarse-Grained Feature Extraction,User-Guided Clustering for Video Segmentation on Coarse-Grained Feature Extraction	Xinhui Peng,Rui Li,Hao Shang,Jilong Wang	IEEE Access	Crossref,IEEE Access, Vol 7, Pp 149820-149832 (2019)	2019-01-01
50|doi_________::b26b435b03f05dc0979a3ef374df3327	10.5120/ijca2015904111	A Movie Recommender System: MOVREC,A Movie Recommender System: MOVREC	Manoj Kumar,Ankur Singh,Vijay Kr. Gupta,Dharmendra Kumar Yadav	International Journal of Computer Applications	Crossref	2015-08-18
50|doi_dedup___::46a5ae8659ed7e78c5fb0f5387e0baff	10.1007/978-3-319-56300-8_14,11380/1084436	Layout Analysis and Content Classification in Digitized Books,Layout Analysis and Content Classification in Digitized Books	Andrea Corbelli,Lorenzo Baraldi,Rita Cucchiara,Fabrizio Balducci,Costantino Grana	\N	Crossref,Communications in Computer and Information Science ISBN: 9783319562995,IRCDL	2017-01-01
50|doi_dedup___::bf819f2df8df0cd655ff2697a3eb3fe6	10.1002/widm.1339,10.48550/arxiv.1905.05044,1905.05044	A review of keyphrase extraction,A review of keyphrase extraction	Grigorios Tsoumakas,Eirini Papagiannopoulou	WIREs Data Mining and Knowledge Discovery	Crossref	2019-09-18
50|doi_dedup___::bbe805ed3edc1fd496d623846d7b3afd	10.1016/j.ipm.2021.102606,11590/388014	In Codice Ratio: A crowd-enabled solution for low resource machine transcription of the Vatican Registers,In Codice Ratio: A crowd-enabled solution for low resource machine transcription of the Vatican Registers	Marco Maiorino,Elena Nieddu,Donatella Firmani,Paolo Merialdo	Information Processing &amp; Management	Crossref	2021-09-01
50|doi_dedup___::553a450e11d65b597e3ec923ed44bf3b	10.3390/info11110497	Document Recommendations and Feedback Collection Analysis within the Slovenian Open-Access Infrastructure,Document Recommendations and Feedback Collection Analysis within the Slovenian Open-Access Infrastructure	Janez Brezovnik,Milan Ojsteršek,Sandi Majninger,Marko Ferme,Mladen Borovič,Klemen Kac	Information	Crossref,Information, Vol 11, Iss 497, p 497 (2020),Information,Volume 11,Issue 11	2020-10-23
50|doi_dedup___::ff0624392ceb484712abb9e41b16e3c9	10.1109/saner48275.2020.9054789,10.48550/arxiv.1912.10198,1912.10198	Automatically Extracting Subroutine Summary Descriptions from Unstructured Comments,Automatically Extracting Subroutine Summary Descriptions from Unstructured Comments	Collin McMillan,Alexander LeClair,Zachary Eberhart	2020 IEEE 27th International Conference on Software Analysis, Evolution and Reengineering (SANER)	Crossref,SANER	2020-02-01
50|doi_________::4c29c322a0a15abdadc162474499a96d	10.1007/978-3-662-62308-4_3	COTILES: Leveraging Content and Structure for Evolutionary Community Detection,COTILES: Leveraging Content and Structure for Evolutionary Community Detection	Alexandros Karakasidis,Georgia Koloniari,Nikolaos Sachpenderis	\N	Crossref,Lecture Notes in Computer Science ISBN: 9783662623077	2020-01-01
50|doi_________::5e6d2dcd8a71b645efd54479e51eca8e	10.1007/s41870-021-00668-0	Video summarization and captioning using dynamic mode decomposition for surveillance,Video summarization and captioning using dynamic mode decomposition for surveillance	Anand Kumar M,Rakesh Radarapu,Madhusudhan Nh,Akkajosyula Surya Sai Gopal	International Journal of Information Technology	Crossref	2021-05-13
50|doi_dedup___::11454b722d6fe8747f192c6c77be7378	10.21203/rs.3.rs-148261/v1,10.1186/s13174-021-00135-w,10.25657/02:25459	Evaluating QualiCO: an ontology to facilitate qualitative methods sharing to support open science,Evaluating QualiCO: An Ontology to Facilitate Qualitative Methods Sharing to Support Open Science	David W. McDonald,Taryn Bipat,Mark Zachry,Julian Hocker	\N	Crossref,Journal of internet services and applications 12 (2021) 5, 29 S.	2021-01-20
50|doi_________::bf3ed666bf674c1a969edd8f4a28e0c4	10.1007/s10844-013-0293-0	Link classification with probabilistic graphs,Link classification with probabilistic graphs	Floriana Esposito,Claudio Taranto,Nicola Di Mauro	Journal of Intelligent Information Systems	Crossref	2014-01-15
